business_id,categories,name,address,city,state,postal_code,stars,review_count,is_open,TypeCusine
eY98EH_PHGnJVaJ7t2UpoQ,"Middle Eastern, Restaurants, Vegetarian, Juice Bars & Smoothies, Ethnic Food, Salad, Food, Sandwiches, Specialty Food",Pita Pit,1263 Silverado Ranch Blvd,Las Vegas,NV,89183,4.0,77,0,Mediterranean
iwGhazq9eP51PSerTrMrwg,"Dive Bars, Food, Bars, Pubs, Restaurants, Nightlife, American (Traditional), Beer, Wine & Spirits",Mr G's Pub & Grub,"3342 E Sandhill Rd, Ste 11",Las Vegas,NV,89121,4.0,27,1,American
0G83H_zoum-Q4bWU2olTqQ,"Restaurants, Food, Delis, Desserts, Bakeries, Coffee & Tea",Bonjour Bakery & Deli,"4012 S Rainbow Blvd, Ste J",Las Vegas,NV,89103,4.5,39,1,American
XWa7nXOddOYKxojywngk8w,"American (Traditional), Gluten-Free, Restaurants, Food Delivery Services, American (New), Weight Loss Centers, Health & Medical, Nutritionists, Food",Body Food Kitchen,,Las Vegas,NV,89128,5.0,7,0,American
xXtWrRKn8A708BfaNs1nZw,"Sandwiches, Juice Bars & Smoothies, Coffee & Tea, Food, Donuts, Ice Cream & Frozen Yogurt, Restaurants","Coffee, Tea, or Me","2600 W Sahara Ave, Ste 121",Las Vegas,NV,89102,4.0,19,0,American
wdsGP5rJinx0J5GcGzPQUw,"Steakhouses, Restaurants",TJ's Steakhouse,3000 Paradise Rd,Las Vegas,NV,89109,4.0,60,0,American
SZ5KO1KNiwtrktKo5mpuLA,"Seafood, Chinese, Steakhouses, Restaurants, Italian",Empress Court,3570 Las Vegas Blvd,Las Vegas,NV,89109,3.5,21,0,Italian
LEOvXK3lMEfjnex3CPvrng,"Food, Bakeries, Restaurants",Albinas Italian American Bakery,3035 E Tropicana Ave,Las Vegas,NV,89121,4.5,11,0,American
k2b3niokS_tosjah_rzCPw,"Restaurants, Pizza",Metro Pizza,6720 Sky Pointe Dr,Las Vegas,NV,89131,3.5,303,1,American
dusNIzdCaH6EoLl2hRy6cQ,"Fast Food, Mexican, Restaurants",Chipotle Mexican Grill,3475 Las Vegas Blvd S,Las Vegas,NV,89109,3.5,115,1,Mexican
CTN5Z3fs3jFHfyma8XxzVg,"Restaurants, Food, Coffee & Tea, Juice Bars & Smoothies",Paradise Boba Tea and Smoothie,1910 Village Center Cir,Las Vegas,NV,89134,3.5,21,0,American
hgQOESYp7CF4LnNI90XEiw,"Pizza, Salad, Restaurants, Italian",800 Degrees,2535 Las Vegas Blvd S,Las Vegas,NV,89109,3.5,296,1,Italian
F06m2yQSPHIrb1IT7heYeQ,"Chinese, Seafood, Cantonese, Noodles, Restaurants",Rainbow Kitchen,7537 S Rainbow Blvd,Las Vegas,NV,89139,4.0,101,1,Chinese
gFjHMjQXn5pbObxJupiuPA,"Japanese, Restaurants",Bar Charlie,"The Palazzo Hotel, 3325 Las Vegas Blvd S",Las Vegas,NV,89109,5.0,14,0,Japanese
X3s0BN02lS6EigSnJaSyDw,"Restaurants, Food, Do-It-Yourself Food, Chinese, Asian Fusion",Teriwoki,"9500 S Eastern Ave, Ste 150",Las Vegas,NV,89123,3.5,4,0,AsianFusion
q4i-GbjeSp6ucBDXGE9DqA,"Thai, Noodles, Soup, Restaurants",Imsiam Thai Restaurant and Noodle,4105 W Sahara Ave,Las Vegas,NV,89102,4.5,66,0,American
9ttdN9MIS1j9c8Hp5TmZnw,"Restaurants, Mexican",Baja Fresh,2101 Texas Star Ln,North Las Vegas,NV,89032,3.0,7,0,Mexican
X2qnigcKuTWL7x9fS2ZUdw,"Restaurants, Tapas/Small Plates",221 Wine Bar,221 N Rampart Blvd,Las Vegas,NV,89145,4.0,10,0,American
H2Chxto2e6dHTDJ8-s3-pQ,"Mexican, Fast Food, Restaurants",Roberto's Taco Shop,2685 S Eastern Ave,Las Vegas,NV,89169,3.0,64,1,Mexican
DZkVWxknDUuWX0-wmtGhQw,"Delis, Restaurants, Sandwiches, Pizza",Deli Pizza Cafe,"8480 S Las Vegas Blvd, Ste 110",Las Vegas,NV,89123,3.0,29,0,American
SGPjYRy6x7R5ZlGa_nrskg,"Restaurants, Southern, American (New), American (Traditional)",Ranch House Kitchen,6593 Las Vegas Blvd S,Las Vegas,NV,89119,2.0,63,0,American
VVLGIq6ksrgGSfi7VBTmpg,"Restaurants, American (Traditional)",America Cafe,,Las Vegas,NV,,4.0,8,1,American
yKpdzrqe_qIbu9dB6bj9Gg,"American (Traditional), Restaurants, Bars, Nightlife",PGA Tour Grill,5757 Wayne Newton Blvd,Las Vegas,NV,89119,2.5,80,1,American
lXCmTGagqHuPgaeN2g2P1Q,"Restaurants, Pizza",Marcos Pizza,5061 E Sahara Ave,Las Vegas,NV,89142,3.5,39,1,American
tk7__jHNlFMsfShjv5CJNQ,"American (Traditional), Modern European, Ukrainian, Burgers, Barbeque, Imported Food, Mediterranean, Specialty Food, Food, Ethnic Food, Restaurants",Prince Restaurant,"6795 W Flamingo Rd, Ste A",Las Vegas,NV,89103,4.0,35,1,Mediterranean
8bZ49zy4KlFVu5teFETYhQ,"Japanese, Sushi Bars, Restaurants",Go Wild Sushi & Grill,"7293 W Sahara, Ste 4",Las Vegas,NV,89117,3.5,53,0,Japanese
SAfuIUZMXrOnb3LWyvYjDA,"Korean, Restaurants",Jun's Korean Restaurant,"8826 S Eastern Ave, Ste 113",Las Vegas,NV,89123,3.5,292,1,Korean
aidcfUzZLOjWgwlxfv3UlA,"Italian, Pizza, Restaurants",Tony Big's Pizza N Pasta,7150 S Durango Dr,Las Vegas,NV,89113,3.0,106,1,Italian
W3ia8dkoGGRYEfFg_BiyPg,"Restaurants, Pizza, Food, Bagels, Sandwiches, Breakfast & Brunch",Einstein Bros Bagels,"7291 S Eastern Ave, Ste A",Las Vegas,NV,89119,2.5,82,1,American
e1DfwqDhYQYLKoyHmJu0hQ,"Restaurants, Chicken Wings",Wing King,"Adrenaline Sports Bar & Grill, 3103 N Rancho Dr",Las Vegas,NV,89130,4.5,36,0,American
V78f9CdEVTkKFkyhdTYVrQ,"Breakfast & Brunch, American (New), Restaurants, American (Traditional), Public Services & Government, Burgers",IHOP,6870 W Cheyenne Ave,Las Vegas,NV,89108,3.5,66,1,American
M5A5r0HbMRfTzidqMKYHfw,"Street Vendors, Barbeque, Restaurants, Food Stands, Food",Top Notch Barbeque,5301 W Charleston Blvd,Las Vegas,NV,89146,4.0,6,0,American
yYkvonvBGZB6UMnpzr6Ryw,"Restaurants, Burgers, Fast Food",Burger King,8600 W Cheyenne Ave,Las Vegas,NV,89129,2.5,25,1,American
6Ege_N9uJ-rtKIs1TNA8aQ,"Restaurants, Fast Food",Jack in the Box,6451 Boulder Hwy,Las Vegas,NV,89122,2.5,20,1,American
I6qFvR-jVDGqDD_iVG38ng,"Local Flavor, Food, Restaurants, Vietnamese",Jenni Pho Grill,4480 W Spring Mountain Rd,Las Vegas,NV,89102,3.0,244,0,Vietnamese
2xbxXWeu3tpZEJdGTTGbLg,"Restaurants, Chinese",Fortune Chinese Restaurant,"3909 W Sahara Ave, Ste 9",Las Vegas,NV,89102,3.5,24,0,Chinese
VR2LTEsJByan97fcYRkl5w,"Mexican, Restaurants, Seafood",Mariscos El Mariachi,552 N Eastern Ave,Las Vegas,NV,89101,3.0,33,1,Mexican
hqtZ2NmUlrNtHp7xW2BWoA,"Breakfast & Brunch, Bubble Tea, Restaurants, Cafes, Food, Juice Bars & Smoothies",Waffles Cafe,"6885 Aliante Pkwy, Ste 103",North Las Vegas,NV,89084,4.0,333,1,American
7vWb1Afpm2arr8NCaE_EyQ,"Restaurants, Convenience Stores, Food, American (Traditional)",Ogden Mart,823 E Ogden Ave,Las Vegas,NV,89101,4.5,9,0,American
N4r3XX7uH42aXhHvFMkxjA,"Mailbox Centers, Juice Bars & Smoothies, Gelato, Desserts, Local Services, Mexican, Restaurants, Candy Stores, Ice Cream & Frozen Yogurt, Shaved Ice, Specialty Food, Food",Las Tapatias,6132 W Charleston Blvd,Las Vegas,NV,89146,3.0,3,1,Mexican
ohz8ljVxcZMo2bMGrBZfgw,"Vegetarian, Nightlife, Indian, Salad, Pakistani, Kosher, Restaurants, Bars",Origin India Las Vegas,"4480 Paradise Rd, Ste 1200",Las Vegas,NV,89169,3.5,402,0,Asian
vAbRNF0hJt91oCUpm_sdKw,"Restaurants, Seafood",Buzios Seafood Restaurant,3700 W Flamingo Rd,Las Vegas,NV,89103,3.5,102,0,American
QcdKTLeP3J5Ki-fVcPZkfA,"Sandwiches, Food, Donuts, Bagels, Restaurants",Winchell's Donut House,3307 S Jones,Las Vegas,NV,89146,4.0,50,1,American
BIbjBxoiJLS8CnNsSP64TQ,"Restaurants, Mexican",360 Gourmet Burrito,5757 Wayne Newton Blvd,Las Vegas,NV,89119,2.0,168,1,Mexican
bZs7FJ7fHIJxVecfp1qvug,"Ramen, Restaurants, Japanese, Tapas/Small Plates, Fast Food",Takopa,"4215 Spring Mountain Rd, Ste B106A",Las Vegas,NV,89102,4.0,51,1,Japanese
shSYKGuSzXpctURCR9kCFQ,"Restaurants, Food, Filipino",Cebu Inasal,7537 S Rainbow Blvd,Las Vegas,NV,89139,3.0,90,0,Filipino
v2UKNMDqWN1UaWlK2Ugx2Q,"Pizza, Restaurants",Cici's Pizza,8465 W Sahara Ave,Las Vegas,NV,89117,3.5,9,0,American
GMrwDXRlAZU2zj5nH6l4vQ,"Vietnamese, American (New), Restaurants, Sandwiches",Pho Thanh Huong,"1131 E Tropicana Ave, Ste D",Las Vegas,NV,89119,4.0,481,1,Vietnamese
MXpCVzm1V5OH05KO6n7ntA,"Food Trucks, Street Vendors, Food, Hot Dogs, Restaurants",The Corndog Company LV,,Las Vegas,NV,89149,5.0,36,1,American
qVO3l9Q0-KVQE7W9JL9ePw,"Ethical Grocery, Grocery, Shopping, Food Stands, Food, Korean, Restaurants",Greenland Supermarket,6850 Spring Mountain Rd,Las Vegas,NV,89146,4.0,334,1,Korean
iX2c4IzH_L5F6FM5GD3SUQ,"Restaurants, Desserts, Food, Juice Bars & Smoothies, Creperies, Ice Cream & Frozen Yogurt",Tasty Crepes,4845 S Fort Apache Rd,Las Vegas,NV,89147,4.5,260,1,American
ujHiaprwCQ5ewziu0Vi9rw,"American (New), Buffets, Restaurants",The Buffet at Bellagio,3600 S Las Vegas Blvd,Las Vegas,NV,89109,3.5,4227,1,American
G1lB2bUf1MT1FZT8TBy62g,"Mexican, Restaurants",Rubalcabas Taco Shop,5185 E Lake Mead Blvd,Las Vegas,NV,89156,4.5,54,1,Mexican
vfqUUh_5KF3R7mz2XiNXGg,"Asian Fusion, Japanese, Sushi Bars, Restaurants",Tokyo Peking Asian Restaurants,"750 East Pyle Ave, Ste 108-109",Las Vegas,NV,89183,5.0,24,0,Japanese
DVfCbJhJUDWRlUfrKzaKOA,"Restaurants, Noodles, Barbeque, Chinese",Sam Woo BBQ Restaurant,"4215 Spring Mountain Rd, Ste B101",Las Vegas,NV,89102,2.0,550,1,Chinese
Kbidfh24_7-a380tovQeYA,"Honduran, Salvadoran, Nicaraguan, Mexican, Latin American, Restaurants",BahÃ­a Centroamerica Restaurant,5000 W Charleston,Las Vegas,NV,89146,3.5,34,1,LatinAmerican
DUeqWfBI90UBR6xSYQO3uw,"Specialty Food, Street Vendors, Filipino, Asian Fusion, Food, Nightlife, Restaurants, Karaoke, Ethnic Food, Bars, Beer, Wine & Spirits",Bar Kada Avenue,"2605 S Decatur Blvd, Ste 120-122",Las Vegas,NV,89102,3.0,65,0,AsianFusion
aBCqrJwXAHnTgO2e_l0v8w,"Restaurants, Food, Fast Food",Carl's Jr,2001 Las Vegas Blvd S,Las Vegas,NV,89104,2.0,35,1,American
32FTAxYkehRO2lozvGszkQ,"Restaurants, Fast Food, Sandwiches",Subway,"5061 E Sahara Ave, Ste 115",Las Vegas,NV,89142,3.0,3,1,American
77AfVfvvjfQXslusY8QElg,"Nightlife, Sports Bars, Restaurants, Event Planning & Services, Bars, Hookah Bars, Dance Clubs, American (Traditional)",La Jolla,2245 E Flamingo Rd,Las Vegas,NV,89119,3.5,39,1,American
rTZVcJZ8G80i6NjLw0SW8Q,"Hotels & Travel, Event Planning & Services, Arts & Entertainment, Restaurants, Hotels, Casinos",Silverton Casino,3333 Blue Diamond Rd,Las Vegas,NV,89139,3.5,544,1,American
XDYCIRENiT2doRZgwNJ3SA,"Food, Restaurants, Mexican",Pepe's Tacos,"4190 S Rainbow Blvd, Ste 1",Las Vegas,NV,89103,2.5,218,1,Mexican
hySFMXFqyb7rNuxS8koNrQ,"Food, Fast Food, Restaurants, Tex-Mex, Mexican",Taco Bell,4880 W. Frias Avenue,Las Vegas,NV,89141,2.5,39,1,Mexican
AztVIokc5VtP4m8r6kSnWw,"Restaurants, Sandwiches, Fast Food",Subway,4860 Blue Diamond Rd,Las Vegas,NV,89139,2.0,10,0,American
9mDQdmxaCGWdn1lKeeowmg,"Pizza, Restaurants",Sophia's Pizza & Subs,2040 E Craig Rd,North Las Vegas,NV,89030,2.0,6,0,American
rTc1zhJ9n3dcHIJMbSxboA,"American (Traditional), Restaurants",Coco's Bakery & Restaurant,2411 W Sahara Ave,Las Vegas,NV,89102,2.5,3,1,American
bHGxQS3wfX93sMFOuR6xDw,"Restaurants, Burgers, Fast Food",McDonald's,3229 Losee Rd,North Las Vegas,NV,89030,1.5,14,0,American
ppmYIHMCIL5bocUsJSsDWA,"Restaurants, Italian",Market City Caffe,3770 Las Vegas Blvd S,Las Vegas,NV,89109,3.5,11,1,Italian
5yZ1XmDcOEsElDeb9PlPDQ,"Restaurants, Japanese, Ramen",Yagyu Ramen,"4355 W Spring Mountain Rd, Ste 107",Las Vegas,NV,89102,4.0,150,0,Japanese
_j2EtQtgLuXGRBfbM5YwZA,"Restaurants, Asian Fusion, Chinese, Dim Sum, Noodles",Noodle Asia,3355 Las Vegas Blvd S,Las Vegas,NV,89109,3.5,1090,1,Chinese
5ma1OUQWy_Ds80xUiP7JPQ,"Burgers, Fast Food, Restaurants",Fuku Burger Chinatown,3429 S Jones Blvd,Las Vegas,NV,89146,4.0,490,1,American
tm4MJbmvpT1uKEYHJBYr4Q,"Ethiopian, Nightlife, Restaurants, Bars, Hookah Bars, Arts & Entertainment, Music Venues",Cazino Lounge and Gallery,5150 Spring Mountain Rd,Las Vegas,NV,89146,3.0,5,0,African
hXY9Yq0nOLgHsWLbjam--A,"Steakhouses, Restaurants, Diners",Beso Steakhouse,"3720 S Las Vegas Blvd, Ste 260",Las Vegas,NV,89109,3.0,165,0,American
CqxDQPhltNo6wkkCWww80Q,"American (New), Restaurants, Burgers",Moe's Meaty Messy Meals,1455 E Tropicana Ave,Las Vegas,NV,89119,3.5,5,1,American
arv3T_av9OoVo3SvxV4TXw,"Restaurants, Asian Fusion, Seafood, Sushi Bars",Fish N Bowl,"7225 S Durango Dr, Ste 105",Las Vegas,NV,89113,4.5,175,0,AsianFusion
sZ3AWH6WPq38fEKijvl9vA,"Pizza, Restaurants",Express Pizza,415 E Windmill Ln,Las Vegas,NV,89123,3.0,49,1,American
viFP7j-WLzVhkCFXWGWQDw,"Fast Food, Hotels & Travel, Ice Cream & Frozen Yogurt, Food, Bed & Breakfast, Restaurants, American (Traditional), Burgers, Breakfast & Brunch",Sonic Drive-In,2120 E Craig Rd,Las Vegas,NV,89031,3.0,55,1,American
C2T7ecxqsVu99PhSqT3c3g,"Sandwiches, Fast Food, Salad, Restaurants, Chicken Shop",PDQ,3737 W Craig Rd,North Las Vegas,NV,89032,4.5,307,1,American
HNAH23RNUTTivzhebQTozw,"Food, Sandwiches, Restaurants, Salad",Capriotti's Sandwich Shop,"3355 Novat St, Ste 150",Las Vegas,NV,89129,3.0,27,1,American
Wxxvi3LZbHNIDwJ-ZimtnA,"Shopping Centers, Resorts, Arts & Entertainment, Hotels, Shopping, Event Planning & Services, Automotive, Restaurants, Hotels & Travel, Casinos, Car Wash",The Venetian Las Vegas,3355 South Las Vegas Boulevard,Las Vegas,NV,89109,4.0,3499,1,American
d0N5HcdMCeXcX81hcRVUFw,"Fast Food, Restaurants, Food, Coffee & Tea, Burgers",McDonald's,2550 E Sunset Rd,Las Vegas,NV,89120,2.5,33,1,American
CNwY37pdEDwLl1ehwog6xg,"Thai, Restaurants",Jasmine Thai Gourmet,"7668 W Lake Mead Blvd, Ste 107",Las Vegas,NV,89128,3.5,8,0,American
wsdxhfW0aVf7ayMqId1HmA,"Restaurants, American (New)",Courtyard Grill & Buffet,301 Fremont St,Las Vegas,NV,89101,2.5,4,1,American
tMYYSWyTppDcF070Hmy-kQ,"Restaurants, Fast Food, American (New), Chicken Wings, Chicken Shop",Blue Ribbon Fried Chicken - Downtown Summerlin,"1770 Festival Plaza Dr, Suite 200, Downtown Summerlin",Las Vegas,NV,89135,3.5,445,0,American
L4KJL44Yj3HkzAkKfm0PZw,"Ice Cream & Frozen Yogurt, Hot Dogs, Restaurants, Food, Juice Bars & Smoothies",Dairy Queen,7300 N Aliante Pkwy,North Las Vegas,NV,89084,3.0,14,1,American
gPZj-XXVwFHgd8zjJPzVCw,"Sandwiches, Fast Food, Restaurants",Subway,"7377 S Jones Blvd, Ste 105",Las Vegas,NV,89139,3.5,12,1,American
lVULxfPrpjnlOzF_jilRAA,"Vegetarian, Mexican, Food, Restaurants",Tacos N' Ritas,3355 S Las Vegas Blvd,Las Vegas,NV,89109,2.5,61,1,Mexican
S5FTckOpSK0_Ma4c18ZEgg,"Chinese, Restaurants",Wo Fat,"3700 E Desert Inn Rd, Ste 1",Las Vegas,NV,89121,3.5,165,1,Chinese
0gTTGuA6uEmMhLhfJi0hqA,"Pizza, Salad, Gluten-Free, American (New), Restaurants",Sammy's Woodfired Pizza and Grill,"9516 W Flamingo Rd, Ste 100",Las Vegas,NV,89147,3.5,169,1,American
TrVKJkWWQeMTK_ly0PMGtg,"Soup, Nightlife, Bars, Korean, Restaurants",YasikNara,"4631 Spring Mountain Rd, Ste102",Las Vegas,NV,89102,3.5,20,1,Korean
ahbDELrW7CqFbOVePbF5-Q,"Food, Convenience Stores, Restaurants, Burgers",Burger Stop,4912 S Eastern Ave,Las Vegas,NV,89136,4.0,3,0,American
SfP326rcU5sjwGx_dQP2RQ,"Restaurants, Chinese",Shan Dong Chinese Restaurant,3419 S Jones Blvd,Las Vegas,NV,89146,3.5,10,0,Chinese
Oyo5CWthu2upxxaf69MfIg,"Chinese, Restaurants",Anna's Garden,5740 Spring Mountain Rd,Las Vegas,NV,89146,3.5,29,0,Chinese
_Fo8uNT17BEBUkKvUXCZkQ,"American (New), Mexican, Restaurants, Food",Tacos La Carreta,"9010 W Flamingo Rd, Ste A",Las Vegas,NV,89147,4.5,58,1,Mexican
6s7uduX1Q1KSjOKvwxYkRA,"Sushi Bars, Restaurants, Chinese, Japanese",Koji Sushi Bar and China Bistro,4500 W Tropicana Ave,Las Vegas,NV,89103,3.5,90,0,Japanese
31BSLQveLV7eeIoWNxhTaw,"American (New), Nightlife, Pubs, Restaurants, Bars, Sports Bars",Lj Bar & Grill,1243 E Sahara Ave,Las Vegas,NV,89104,4.0,4,0,American
Vs7gc9EE3k9wARuUcN9piA,"Thai, Japanese, Chinese, Restaurants",Pan Asian,"2980 S Durango Dr, Ste 101",Las Vegas,NV,89117,4.5,669,1,Chinese
ElM8yyW45TAy4vjApwy7ZQ,"Gluten-Free, Food, Bakeries, Restaurants",Jadon Foods,"4343 N Rancho Dr, Ste 120",Las Vegas,NV,89130,5.0,3,1,American
G9-OvE0PBQtDZmnGEB3HEQ,"Restaurants, Sandwiches",Einstein Bros,2570 S Decatur Blvd,Las Vegas,NV,89102,3.5,84,1,American
lSO9qpXaZZWufIZzH5L1IQ,"Fast Food, Restaurants, Tex-Mex, Mexican",Taco Bell,"4300 Meadows Ln, Meadows Mall  10",Las Vegas,NV,89107,2.0,4,0,Mexican
hmRR9whRtnbV5LyIC3Bxrg,"Restaurants, Pizza",Da Pizzeria,3137 S Industrial Rd,Las Vegas,NV,89109,3.5,3,1,American
hl6s4hGsJDcRhHIWrSM-UA,"Beer, Wine & Spirits, Bars, Ethnic Food, Cafes, Specialty Food, Restaurants, Cocktail Bars, Arts & Entertainment, Hookah Bars, Tea Rooms, Food, Nightlife, Mediterranean, Coffee & Tea, Music Venues",Azuza Hookah Lounge & Cafe,4480 Paradise Rd,Las Vegas,NV,89169,4.5,273,1,Mediterranean
TRlBYLf4CxFBaGE-9FLOtA,"Desserts, Restaurants, Food, Coffee & Tea",Greenwich Village Coffee Co.,3790 Las Vegas Blvd S,Las Vegas,NV,89109,4.0,48,1,American
5gZ4k_mdDOcEmCG4wHVH-g,"American (Traditional), Burgers, Salad, Restaurants, Italian",Rhodes Ranch Club House Restaurant,20 Rhodes Ranch Pkwy,Las Vegas,NV,89148,2.5,11,0,Italian
hCsJv234v62MgdsUU1j8dQ,"Restaurants, Seafood",Big Sur Oyster Bar,9777 S Las Vegas Blvd,Las Vegas,NV,89183,3.5,254,1,American
5SZe-u0hyquuipQL5lbg_g,"Pubs, Izakaya, Nightlife, Tapas/Small Plates, Asian Fusion, Restaurants, Japanese, Ramen, Bars",Yatai Japanese Grill & Pub,"4865 S Pecos Rd, Ste 5",Las Vegas,NV,89121,4.0,40,0,Japanese
O6eGmbnnbh0Jq80AAIfzjA,"Restaurants, American (Traditional)",Bay City Diner,"Golden Gate Hotel and Casino, One Fremont St",Las Vegas,NV,89101,3.5,15,0,American
FhIeCF6QrsLaRvAeu0oEPQ,"American (Traditional), Restaurants, Steakhouses, Nightlife, Bars, Cocktail Bars, Seafood",Bob Taylor's Ranch House,6250 Rio Vista St,Las Vegas,NV,89130,3.5,459,1,American
YPK024huhY2np5hJ_5qWCw,"Pizza, Beer, Wine & Spirits, Food, Restaurants, Nightlife, American (Traditional), Chicken Wings, Sports Bars, Bars",Cactus Jacks Saloon,10648 S Maryland Pkwy,Las Vegas,NV,89183,3.5,52,1,American
7Wr0piSMGiq5qy5opiLNrA,"American (Traditional), Sandwiches, Restaurants, Cafes",Cabana Grill,3799 Las Vegas Blvd S,Las Vegas,NV,89109,3.5,32,1,American
8vkFJ_kA8XxDyjHfmsdEOg,"Burgers, Restaurants, Fast Food, Hot Dogs",Five Guys,"10965 Lavender Hill Dr, Ste 150",Las Vegas,NV,89135,3.5,76,1,American
cghHesD2NXV5yUu-ZAxE2g,"Restaurants, American (Traditional)",Lumberjacks,965 W Craig Rd,North Las Vegas,NV,89032,3.0,222,1,American
Ia1JlEo7UUyZtmqRe1K1Pw,"Food, Coffee & Tea, Breakfast & Brunch, Latin American, Restaurants",Makers & Finders Coffee,"2120 Festival Plaza Dr, Unit 140",Las Vegas,NV,89135,3.5,243,1,LatinAmerican
GsXmR2sfhxj1mH18pTwuPw,"Food Trucks, Food, Barbeque, Sandwiches, Street Vendors, Restaurants, Specialty Food",Smoke N Pig,N Grand Canyon Dr,Las Vegas,NV,89166,3.5,3,0,American
QP2c6C_xk6nSiLgaVuq2hQ,"Restaurants, Buffets",World Buffet,2131 Rock Springs Dr,Las Vegas,NV,89128,1.5,3,0,American
GdpiEeG8oe8BnpMaENJLfg,"Food Trucks, Food, Restaurants, Mexican",Las Taquizas,4365-4369 E Bonanza Rd,Las Vegas,NV,89110,4.5,10,1,Mexican
jJ2ca6wqp_YwTsdAWzplkQ,"Poke, Sushi Bars, Restaurants, Japanese, Food, Asian Fusion",Ted's Sushi Burrito,"7835 S Rainbow Blvd, Ste 7",Las Vegas,NV,89139,4.5,98,0,AsianFusion
8t4RND0dQhO0MBvyuMVkKA,"Food, Pizza, Caterers, Restaurants, Event Planning & Services, Food Trucks",Engine 1 Pizza,,Las Vegas,NV,89106,4.0,13,1,American
VkECNTcZZ1mdN-VJltJcWA,"Thai, Salad, Soup, Restaurants",King & I,1107 E Tropicana Ave,Las Vegas,NV,89119,3.5,182,1,American
WLblFINiPI18_o1OdDsnVg,"Mexican, Restaurants",Cafe Rio,4680 S Maryland Pkwy,Las Vegas,NV,89119,3.0,213,1,Mexican
vpoXE7CsEMZNzBMDvkuqHg,"Restaurants, Thai",Aranya Thai Bistro,"4195 S Grand Canyon Pkwy, Ste 104",Las Vegas,NV,89147,3.0,74,0,American
afMwlotE4c2nBLilhaOxhw,"Pizza, Gluten-Free, Food, Restaurants",D'Amore's Famous Pizza,"Miracle Mile Shopping Area, 3667 Las Vegas Blvd, Ste 450",Las Vegas,NV,89109,3.0,45,0,American
THOZYeKWKyW_-6U30E1b5w,"Food Delivery Services, Restaurants, Pizza, Food",Angelinas Pizza,"O' Aces Bar, 3003 N Rainbow",Las Vegas,NV,89108,2.5,3,0,American
mx6YUarYRhXxUqXiJ6mbIQ,"Mexican, Restaurants",Carnitas y Tortas Ahogadas Guadalajara 2,1601 S Las Vegas Blvd,Las Vegas,NV,89104,4.5,17,1,Mexican
bK70PtUK5nGGLzP7tChaeg,"Restaurants, American (Traditional), Lounges, Bars, Nightlife",Putter's Bar & Grill,3330 E Tropicana Ave,Las Vegas,NV,89121,3.0,22,1,American
cPWbolWE6ip5SupmfH-nBQ,"Pizza, Restaurants",Godfathers Pizza,3265 E Tropicana Ave,Las Vegas,NV,89121,1.0,5,0,American
JlEy8FH6123SJBoNwG235g,"Chicken Wings, Restaurants, Chicken Shop",WingTime,"6572 N Decatur Blvd, Ste 140",North Las Vegas,NV,89131,4.0,201,1,American
wmId49_BwzfWd3ww6GDMeA,"Seafood, Bars, Restaurants, Steakhouses, Cocktail Bars, Nightlife","Cleaver -  Butchered Meats, Seafood & Cocktails","3900 Paradise Rd, Ste F",Las Vegas,NV,89169,4.5,44,1,American
